cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,Rrem_g1,Rrem_g2,Rrem_g3,Rrem_g4,Rrem_g5,Rrem_g6,Rrem_g7
352,36.586709638984914,36.690379703608215,0.10367006462330143,0.17643490398823933,0.50132008675523643,0.20388163322966890,0.60427258604978808E-1,0.43293195121868078E-1,0.34154552336778513E-1,0.23524955619483121E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
353,36.690379703608215,36.794049768231517,0.10367006462330143,0.17663758607234356,0.50188036875981401,0.20362186777609195,0.60102657090869961E-1,0.43265771661525163E-1,0.34011212700076489E-1,0.23154916057513485E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
354,36.794049768231517,36.897719832854818,0.10367006462330143,0.17680082757023771,0.50227209675187745,0.20344213228261918,0.59877574157386773E-1,0.43252114774824241E-1,0.33915760433698948E-1,0.22897230721736578E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
355,36.897719832854818,37.001389897478120,0.10367006462330143,0.17692514938926082,0.50249583434304335,0.20334233558556775,0.59751608872926451E-1,0.43252232752165012E-1,0.33868068039259326E-1,0.22750562685722221E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
356,37.001389897478120,37.105059962101421,0.10367006462330143,0.17701085003351089,0.50255187904497101,0.20332242690389390,0.59724536805139367E-1,0.43266133310666109E-1,0.33868072856020004E-1,0.22714148974790911E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
357,37.105059962101421,37.208730026724723,0.10367006462330143,0.17705800689487011,0.50244026371555361,0.20338239581034459,0.59796309614959346E-1,0.43293823610672487E-1,0.33915777039651970E-1,0.22787796540268693E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
358,37.208730026724723,37.312400091348024,0.10367006462330143,0.17706647656798591,0.50216075690571760,0.20352227222631633,0.59967054969128297E-1,0.43335310261340278E-1,0.34011247585865628E-1,0.22971881235380805E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
359,37.312400091348024,37.416070155971326,0.10367006462330143,0.17703589419082358,0.50171286210871568,0.20374212644040918,0.60237076771054242E-1,0.43390599315304958E-1,0.34154616399063441E-1,0.23267349787347683E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
360,37.416070155971326,37.519740220594628,0.10367006462330143,0.17696567180758882,0.50109581590823782,0.20404206915069908,0.60606855710424123E-1,0.43459696252417648E-1,0.34346080405912471E-1,0.23675724776117128E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
361,37.519740220594628,37.625616029175774,0.10587580858114758,0.17685977099596842,0.50019884269844195,0.20447071799210700,0.61095037991734512E-1,0.43598642357195593E-1,0.34854743142290520E-1,0.25192447106921333E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
