cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,Rrem_g1,Rrem_g2,Rrem_g3,Rrem_g4,Rrem_g5,Rrem_g6,Rrem_g7
103,10.633901678438603,10.737571743061904,0.10367006462330143,0.19297349196094127,0.54641746424273097,0.20377190104432555,0.52243597500101539E-1,0.21475723957803242E-1,0.59418858471821968E-2,0.26572639320654469E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
104,10.737571743061904,10.841241807685206,0.10367006462330143,0.19296013898697217,0.54648771569450727,0.20370626241210560,0.52174588155914733E-1,0.21438554176410159E-1,0.58854369554625866E-2,0.26298202309697110E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
105,10.841241807685206,10.944911872308507,0.10367006462330143,0.19290552470716077,0.54637851859880315,0.20375319239362211,0.52236528290345835E-1,0.21471968379473790E-1,0.59406391191807253E-2,0.26567707679179412E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
106,10.944911872308507,11.048581936931809,0.10367006462330143,0.19280929680590558,0.54608945791494179,0.20391272268768854,0.52429582759080072E-1,0.21576076501958103E-1,0.61085807563446316E-2,0.27386749175829614E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
107,11.048581936931809,11.152252001555111,0.10367006462330143,0.19267039471963768,0.54561922914302996,0.20418495902802361,0.52754264741801997E-1,0.21751221217503291E-1,0.63925725749134060E-2,0.28772325820501216E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
108,11.152252001555111,11.255922066178412,0.10367006462330143,0.19248703033336831,0.54496561426523582,0.20457008125417439,0.53211437121480132E-1,0.21997978970228177E-1,0.67982132417735716E-2,0.30753195382532488E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
109,11.255922066178412,11.361797874759560,0.10587580858114758,0.19226952525026819,0.54401932729680880,0.20511929526664183,0.53797737774524575E-1,0.22390337486034848E-1,0.74381463062573186E-2,0.35770030888627657E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
110,11.361797874759560,11.467673683340708,0.10587580858114758,0.19218299154104437,0.54365118321931705,0.20531158719296227,0.53989306779244121E-1,0.22544015818214969E-1,0.76857775699431443E-2,0.38269998015738405E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
111,11.467673683340708,11.573549491921856,0.10587580858114758,0.19221450613829524,0.54396676413395195,0.20509789128256142,0.53791734212365855E-1,0.22385972938213348E-1,0.74370043387519810E-2,0.35762239334294343E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
112,11.573549491921856,11.677219556545158,0.10367006462330143,0.19237349592675762,0.54486578003819885,0.20452911988859013,0.53199419938145046E-1,0.21989942766302544E-1,0.67961674909780426E-2,0.30740634905892061E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
113,11.677219556545158,11.780889621168459,0.10367006462330143,0.19249488161929612,0.54547751285768720,0.20412623179300290,0.52736156553261117E-1,0.21740171001479895E-1,0.63897322604402696E-2,0.28757014703193395E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
114,11.780889621168459,11.884559685791761,0.10367006462330143,0.19257179952972422,0.54590599169204745,0.20383619675680720,0.52405337550948679E-1,0.21561975111325335E-1,0.61048922405849944E-2,0.27368368503993021E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
115,11.884559685791761,11.988229750415062,0.10367006462330143,0.19260603364963769,0.54615347896860456,0.20365882496130053,0.52206084349280237E-1,0.21454768493032263E-1,0.59360326447405421E-2,0.26545875661201429E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
116,11.988229750415062,12.091899815038364,0.10367006462330143,0.19259864085660378,0.54622132418047276,0.20359400066287392,0.52137867905220028E-1,0.21418198155966867E-1,0.58798252721280796E-2,0.26272466319860318E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
117,12.091899815038364,12.195569879661665,0.10367006462330143,0.19254997031653187,0.54610998807891931,0.20364168211479511,0.52200507293027915E-1,0.21452143655652105E-1,0.59351624935248112E-2,0.26542466483900542E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
118,12.195569879661665,12.299239944284967,0.10367006462330143,0.19245966993990246,0.54581905072642001,0.20380190153885497,0.52394169218196146E-1,0.21556716728981948E-1,0.61031352821704094E-2,0.27361480041909153E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
119,12.299239944284967,12.402910008908268,0.10367006462330143,0.19232668002045095,0.54534720357115118,0.20407476514683781,0.52719368465608277E-1,0.21732261630277517E-1,0.63870548538144094E-2,0.28746505294950583E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
120,12.402910008908268,12.506580073531570,0.10367006462330143,0.19214921392951695,0.54469222538443929,0.20446045321184925,0.53176969283129080E-1,0.21979356168488322E-1,0.67925183454723495E-2,0.30726288413500317E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
121,12.506580073531570,12.612455882112718,0.10587580858114758,0.19193726654299623,0.54374468755518812,0.20501022364414559,0.53763608036003448E-1,0.22372052163984142E-1,0.74321098551291612E-2,0.35739972259543839E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
122,12.612455882112718,12.718331690693866,0.10587580858114758,0.19185575758816567,0.54337517722314410,0.20520330604177553,0.53955666270158048E-1,0.22526263072604809E-1,0.76797179848503176E-2,0.38239131912127669E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
123,12.718331690693866,12.824207499275014,0.10587580858114758,0.19189209593651768,0.54368940636712182,0.20499059033049369,0.53758737972574508E-1,0.22368887140205809E-1,0.74312829044394244E-2,0.35734381546622951E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
124,12.824207499275014,12.927877563898315,0.10367006462330143,0.19205600235595804,0.54458721078918448,0.20442289703130895,0.53167231248166170E-1,0.21973534387735572E-1,0.67910385902594100E-2,0.30717284928987098E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
125,12.927877563898315,13.031547628521617,0.10367006462330143,0.19218258333921404,0.54519810243865863,0.20402092822545556,0.52704700000026049E-1,0.21724259021696682E-1,0.63850011439839285E-2,0.28735533116293144E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
126,13.031547628521617,13.135217693144918,0.10367006462330143,0.19226468279418238,0.54562596818467213,0.20373175428236606,0.52374533347757525E-1,0.21546506516078992E-1,0.61004688351960421E-2,0.27348310700025008E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
127,13.135217693144918,13.238887757768220,0.10367006462330143,0.19230408377011629,0.54587306480331765,0.20355518593290411,0.52175854427612307E-1,0.21439691758231214E-1,0.59318328823333060E-2,0.26526826523554487E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
128,13.238887757768220,13.342557822391521,0.10367006462330143,0.19230184271095022,0.54594073681953914,0.20349110794191336,0.52108135706913417E-1,0.21403463076580750E-1,0.58757694324438788E-2,0.26254031602748898E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
129,13.342557822391521,13.446227887014823,0.10367006462330143,0.19225830883267464,0.54582944066731709,0.20353947903041353,0.52171197566508169E-1,0.21437701178955583E-1,0.59311736329122787E-2,0.26524264625639050E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
130,13.446227887014823,13.549897951638124,0.10367006462330143,0.19217313056375704,0.54553875272202257,0.20370033184762645,0.52365207818205542E-1,0.21542518791628908E-1,0.60991377172669881E-2,0.27343134240774974E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
131,13.549897951638124,13.653568016261426,0.10367006462330143,0.19204524917690163,0.54506736136529732,0.20397377299280128,0.52690682155898630E-1,0.21718260998708914E-1,0.63829726700575188E-2,0.28727635682760547E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
132,13.653568016261426,13.757238080884727,0.10367006462330143,0.19187287948521961,0.54441304292380976,0.20435998308686878,0.53148485541586785E-1,0.21965506282187717E-1,0.67882739008617724E-2,0.30706504164034901E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
133,13.757238080884727,13.863113889465875,0.10587580858114758,0.19166573413996293,0.54346647583146290,0.20491026808611398,0.53735253850290141E-1,0.22358330985391656E-1,0.74275747128630222E-2,0.35717649107272803E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
134,13.863113889465875,13.968989698047023,0.10587580858114758,0.19158857629791728,0.54309796787266296,0.20510414790611048,0.53927610201137351E-1,0.22512828807633369E-1,0.76751346203966803E-2,0.38215989717065944E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
135,13.968989698047023,14.074865506628171,0.10587580858114758,0.19162910164308042,0.54341311713850438,0.20489246596681873,0.53731148951346168E-1,0.22355874684668969E-1,0.74269335753473420E-2,0.35713345993537470E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
136,14.074865506628171,14.178535571251473,0.10367006462330143,0.19179728668397142,0.54431167052176144,0.20432593733628285,0.53140283163964977E-1,0.21960991782488958E-1,0.67871276827463720E-2,0.30699579956514162E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
137,14.178535571251473,14.282205635874774,0.10367006462330143,0.19192838986246852,0.54492341538930100,0.20392497203697349,0.52678329827430204E-1,0.21712057046687803E-1,0.63813823532532623E-2,0.28719199305503353E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
138,14.282205635874774,14.385875700498076,0.10367006462330143,0.19201500091696172,0.54535231752961666,0.20363674908719612,0.52348674568462379E-1,0.21534604715324156E-1,0.60970732701753688E-2,0.27333010069290203E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
139,14.385875700498076,14.489545765121377,0.10367006462330143,0.19205890231336248,0.54560062921121044,0.20346107978071684,0.52150441857063461E-1,0.21428050677873216E-1,0.59285960136380485E-2,0.26512242491503516E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
140,14.489545765121377,14.593215829744679,0.10367006462330143,0.19206115030448970,0.54566969097845452,0.20339784940870492,0.52083105320955114E-1,0.21392044134357569E-1,0.58726298201941026E-2,0.26239862416233988E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
141,14.593215829744679,14.696885894367981,0.10367006462330143,0.19202209428968064,0.54555995578878291,0.20344701718233482,0.52146486331136749E-1,0.21426466536512975E-1,0.59280717157208628E-2,0.26510217095272451E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
142,14.696885894367981,14.800555958991282,0.10367006462330143,0.19194138324451596,0.54527099703087034,0.20360861620519510,0.52340753521969909E-1,0.21531431229289747E-1,0.60960146383801225E-2,0.27328917653739876E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
143,14.800555958991282,14.904226023614584,0.10367006462330143,0.19181795934874438,0.54480150058390753,0.20388275349547041,0.52666423244497315E-1,0.21707283792318694E-1,0.63797691173661398E-2,0.28712955766275572E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
144,14.904226023614584,15.007896088237885,0.10367006462330143,0.19165003868540983,0.54414924075921722,0.20426961005792618,0.53124360954217686E-1,0.21954603081662718E-1,0.67849289377781875E-2,0.30691056973890843E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
145,15.007896088237885,15.113771896819033,0.10587580858114758,0.19144708738413896,0.54320517496150389,0.20482055326095533,0.53711202287239114E-1,0.22347474385781600E-1,0.74239844666363925E-2,0.35700117950519007E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
146,15.113771896819033,15.219647705400181,0.10587580858114758,0.19137374111816852,0.54283931897842863,0.20501539291347051,0.53903796978848215E-1,0.22502154310969948E-1,0.76714938730350259E-2,0.38197724670245695E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
147,15.219647705400181,15.325523513981329,0.10587580858114758,0.19141794607700538,0.54315698922352262,0.20480490914782726,0.53707737999126016E-1,0.22345508862188404E-1,0.74234717681189383E-2,0.35696694030997213E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
148,15.325523513981329,15.429193578604631,0.10367006462330143,0.19158990429038494,0.54405769051032138,0.20423969441355794,0.53117441436704993E-1,0.21950992601270005E-1,0.67840129134392937E-2,0.30685550630176637E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
149,15.429193578604631,15.532863643227932,0.10367006462330143,0.19172499788096772,0.54467149320058383,0.20383987410083484,0.52656004300095427E-1,0.21702323088988965E-1,0.63784984497872715E-2,0.28706247933211514E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
150,15.532863643227932,15.636533707851234,0.10367006462330143,0.19181559255167996,0.54510259970038644,0.20355274977810492,0.52326809109766816E-1,0.21525103821327666E-1,0.60943653322847978E-2,0.27320868714345312E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
151,15.636533707851234,15.740203772474535,0.10367006462330143,0.19186347032799542,0.54535325848251681,0.20337813336380378,0.52128981523992160E-1,0.21418751460189948E-1,0.59260125803172713E-2,0.26500659991468933E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
152,15.740203772474535,15.843873837097837,0.10367006462330143,0.19186968733642992,0.54542480671623539,0.20331591074190461,0.52061996212736647E-1,0.21382915874459982E-1,0.58701218551009569E-2,0.26228599169967693E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
153,15.843873837097837,15.947543901721138,0.10367006462330143,0.19183459315018414,0.54531769438636446,0.20336604168495948,0.52125675445998512E-1,0.21417479083334866E-1,0.59255916405934828E-2,0.26499040089706521E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
154,15.947543901721138,16.051213966344438,0.10367006462330143,0.19175783721054082,0.54503149230037440,0.20352855982692414,0.52320188616291799E-1,0.21522554899686283E-1,0.60935153952953623E-2,0.27317595626987204E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
155,16.051213966344438,16.154884030967740,0.10367006462330143,0.19163836245193086,0.54456488414341053,0.20380357268573457,0.52646052693985111E-1,0.21698489273085316E-1,0.63772032412403633E-2,0.28701254406470235E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
156,16.154884030967740,16.258554095591041,0.10367006462330143,0.19147438600362432,0.54391564242241941,0.20419126173566635,0.53104133616723219E-1,0.21945861332816535E-1,0.67822476207146836E-2,0.30678734053898398E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
157,16.258554095591041,16.364429904172187,0.10587580858114758,0.19127515519702057,0.54297512054077024,0.20474307555366761,0.53691066650981369E-1,0.22338762025929160E-1,0.74211040351162679E-2,0.35686114495231402E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
158,16.364429904172187,16.470305712753333,0.10587580858114758,0.19120520367242125,0.54261305920841063,0.20493908543427763,0.53883901797876631E-1,0.22493589228538703E-1,0.76685731073364606E-2,0.38183132348297163E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
159,16.470305712753333,16.576181521334480,0.10587580858114758,0.19125269984858734,0.54293437897428964,0.20472998659905828,0.53688229864482497E-1,0.22337202628704596E-1,0.74206974370808311E-2,0.35683407554268297E-2,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
160,16.576181521334480,16.679851585957781,0.10367006462330143,0.19142804838441943,0.54383823259759889,0.20416623320412625,0.53098468715792234E-1,0.21942997851246784E-1,0.67815214434717554E-2,0.30674382300902793E-2,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
