cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,Rrem_g1,Rrem_g2,Rrem_g3,Rrem_g4,Rrem_g5,Rrem_g6,Rrem_g7
11,1.0511111021041870,1.1555555462837219,0.10444444417953491,0.31506873920189854E+20,0.84750295969810022E+20,0.32903985069257269E+20,0.90952097483067464E+19,0.40511714027263488E+19,0.13717432411620009E+19,0.75960276757045965E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
12,1.1555555462837219,1.2599999904632568,0.10444444417953491,0.31478939324056285E+20,0.84708367120483615E+20,0.32919581689678619E+20,0.91191130102400051E+19,0.40611311745981558E+19,0.14160730455335457E+19,0.77872828204505587E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
13,1.2599999904632568,1.3666666547457378,0.10666666428248088,0.31442218261526692E+20,0.84621341026261631E+20,0.32957225412011090E+20,0.91660115172275241E+19,0.40901264723500206E+19,0.15019512366347180E+19,0.84696654558347981E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
14,1.3666666547457378,1.4733333190282187,0.10666666428248088,0.31427272980427506E+20,0.84630137696985301E+20,0.32939150352873800E+20,0.91540988460398561E+19,0.40753379849226552E+19,0.15143644201538079E+19,0.85363907803281408E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
15,1.4733333190282187,1.5799999833106997,0.10666666428248088,0.31431921354343420E+20,0.84744556056355717E+20,0.32861752163723231E+20,0.90837047478051236E+19,0.40112763375666422E+19,0.14398847121123021E+19,0.76570244576004544E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
16,1.5799999833106997,1.6844444274902346,0.10444444417953491,0.31457691093189411E+20,0.84942592197906219E+20,0.32736014140449788E+20,0.89534650755518515E+19,0.39156247145314519E+19,0.13014792453394076E+19,0.64404871024267302E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
17,1.6844444274902346,1.7888888716697695,0.10444444417953491,0.31475146804896010E+20,0.85084560806251086E+20,0.32640374987945116E+20,0.88451256032039936E+19,0.38509400219903831E+19,0.12109589700030195E+19,0.59415702908262157E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
18,1.7888888716697695,1.8933333158493044,0.10444444417953491,0.31483387932078125E+20,0.85193468126923719E+20,0.32563106201997918E+20,0.87594110780442870E+19,0.37991653237299272E+19,0.11438834493214053E+19,0.55678471559228563E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
19,1.8933333158493044,1.9977777600288393,0.10444444417953491,0.31482881243537367E+20,0.85269915976695562E+20,0.32504156578998202E+20,0.86960905723240653E+19,0.37601260793343068E+19,0.10989144026039981E+19,0.53114080329541056E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
20,1.9977777600288393,2.1022222042083740,0.10444444417953491,0.31473944722632458E+20,0.85314319765869822E+20,0.32463487178007777E+20,0.86549935857308314E+19,0.37336903439392297E+19,0.10751558683885627E+19,0.51668214470530586E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
