cell,x_cm,g1,g2,g3,g4,g5,g6,g7
96,9.9534290265136036,0.14917154303553673,0.42787110100950748,0.16211357023681452,0.42322941928693000E-1,0.17534495009603829E-1,0.54219534762619285E-2,0.24515570848215530E-2
97,10.058201963115827,0.14920305454315244,0.42774419975635480,0.16276490411579378,0.42841703388848948E-1,0.17871189950756049E-1,0.59391720694278345E-2,0.28556262400220456E-2
98,10.164077771696977,0.14932434939647996,0.42814417278494676,0.16316318554975362,0.43048322622130909E-1,0.18023128604051072E-1,0.61447256954113233E-2,0.30605825479145797E-2
99,10.269953580278123,0.14953736665677181,0.42908578507061523,0.16324889301093476,0.42947090011471671E-1,0.17927392780380746E-1,0.59538195524925812E-2,0.28653463264167889E-2
100,10.374726516880349,0.14986141108468579,0.43042071455644826,0.16303944307703191,0.42533405084066285E-1,0.17637668063675123E-1,0.54481046508022823E-2,0.24671780067718743E-2
101,10.478396581503651,0.15017119138689369,0.43146519519332710,0.16293970718752099,0.42223387791650469E-1,0.17460058479017874E-1,0.51289834768834036E-2,0.23105120400025510E-2
102,10.582066646126952,0.15044941564840608,0.43237115523891290,0.16293016691584253,0.42019435997564969E-1,0.17339944649994030E-1,0.49074626168603913E-2,0.22016516693773277E-2
103,10.685736710750254,0.15069739226981910,0.43314010630702277,0.16301079412799724,0.41920999902409883E-1,0.17276930642776932E-1,0.47791710638722786E-2,0.21383368828292500E-2
104,10.789406775373555,0.15091588002809245,0.43377286820281519,0.16318161981463059,0.41927810045137015E-1,0.17270808457093337E-1,0.47415758326746276E-2,0.21192530161670787E-2
105,10.893076839996857,0.15110510196536592,0.43426958622853101,0.16344273411005308,0.42039876574734340E-1,0.17321557416515265E-1,0.47939317073111970E-2,0.21440034058231262E-2
106,10.996746904620158,0.15126474946889551,0.43462973626051499,0.16379428635098806,0.42257489273348214E-1,0.17429344123721269E-1,0.49372664491749490E-2,0.22131011303493822E-2
107,11.100416969243460,0.15139397662463250,0.43485211770072280,0.16423648517508113,0.42581218330903108E-1,0.17594522981140989E-1,0.51744011718619573E-2,0.23279796684460819E-2
108,11.204087033866761,0.15149138473316703,0.43493483416366580,0.16476959865924681,0.43011915873304489E-1,0.17817637277956724E-1,0.55100062873034055E-2,0.24910226952885731E-2
109,11.308859970468987,0.15155144299515622,0.43486773749756713,0.16545780055449455,0.43546544602703192E-1,0.18164022494312187E-1,0.60368463235580833E-2,0.29023538088240363E-2
110,11.414735779050133,0.15170103796967602,0.43534344744869985,0.16589106471060561,0.43763770525788309E-1,0.18323362720657339E-1,0.62470997618479709E-2,0.31115934558107209E-2
111,11.520611587631283,0.15194381523092762,0.43637011553122340,0.16600642371512314,0.43667955427255489E-1,0.18230914870447146E-1,0.60542922423301318E-2,0.29139748534874814E-2
