cell,x_cm,g1,g2,g3,g4,g5,g6,g7
167,23.162696765817984,0.18342177367779638,0.64026912615689213,0.22372962173626479,0.56708785590292951E-1,0.56635717310010623E-1,0.27355789766834542E-1,0.80746573269981966E-2
168,23.295986848905081,0.18595082865541643,0.64192714305906529,0.22347241101642126,0.56705898431280141E-1,0.56934883666229542E-1,0.27173354890218403E-1,0.77316153146189549E-2
169,23.429276931992185,0.18529142307497729,0.63965214602785536,0.22410444502152368,0.57844636236142943E-1,0.57436307631316921E-1,0.26130491165076996E-1,0.78298357485872706E-2
170,23.562567015079281,0.18435000398024004,0.64083015883479510,0.22657746307848123,0.58908659093507537E-1,0.58388170163511895E-1,0.28083465851298589E-1,0.86991630961807571E-2
171,23.695857098166385,0.18306381763376878,0.63939497164434056,0.22988710995483252,0.60446248170715131E-1,0.59864623233545806E-1,0.30099442819345006E-1,0.10757945559744672E-1
172,23.841908996145797,0.17998835796418453,0.63355582596675530,0.23679594631047504,0.65185398937614325E-1,0.62742865228229888E-1,0.33292717537234680E-1,0.14549453576865760E-1
173,24.000722709017516,0.18108830736853171,0.63962546911000617,0.23837713709380684,0.63837303442489543E-1,0.62856864613098501E-1,0.33586531316305263E-1,0.14741009970383731E-1
174,24.146774606996928,0.18589747973769910,0.65358131178991374,0.23675736529907318,0.61344370306142648E-1,0.61377721744087156E-1,0.29745092402645928E-1,0.11223870952530182E-1
175,24.280064690084032,0.18783305241878262,0.65505650630579582,0.23149224462042828,0.61111357531538776E-1,0.61420712684932745E-1,0.29206087215183321E-1,0.93084381446944930E-2
176,24.413354773171129,0.18892576498184416,0.66317650422174668,0.23130589356351000,0.59225784766548571E-1,0.60309440760968260E-1,0.27430913527558831E-1,0.84409404487936317E-2
177,24.546644856258233,0.18958798282992062,0.66497106448271992,0.23442190878552571,0.58491108075793247E-1,0.60066483266562387E-1,0.27399945510740573E-1,0.80806393063259704E-2
178,24.679934939345330,0.18804451106590794,0.66386029392577262,0.23367021500600080,0.59929104233165512E-1,0.60670660139373590E-1,0.28319050696373287E-1,0.86690606783841641E-2
179,24.813225022432434,0.18890262341645345,0.66147543054029512,0.23541635019798857,0.61099290308260577E-1,0.61242330198230478E-1,0.29267787894069780E-1,0.93645745893106563E-2
180,24.946515105519531,0.18830302954964570,0.65646660602361750,0.23748311210933176,0.63003654612689461E-1,0.62795206566589379E-1,0.30611019049053036E-1,0.10819882346933856E-1
181,25.092567003498942,0.18227453280513450,0.65182433289487252,0.24352582862814515,0.66022782238968972E-1,0.65398302578181217E-1,0.34640002844487594E-1,0.14568382236450352E-1
182,25.251380716370669,0.18227606796697132,0.65194481031658380,0.24478292150094971,0.66788102333759758E-1,0.65993522900739648E-1,0.33946199120385739E-1,0.14656196531379546E-1
183,25.397432614350080,0.18854219087852342,0.66305800338913512,0.23973474279573434,0.62492343627932039E-1,0.63088899433518517E-1,0.30976351183805387E-1,0.11207889703247331E-1
184,25.530722697437177,0.19214545087101276,0.67639211663817689,0.23754262656868613,0.60759284351646417E-1,0.62047581476619269E-1,0.30155024002796491E-1,0.93735484483935989E-2
